1.0204081632653061e-11,-9.50854498570819e-11
3.067077039597283e-7,-9.502534006118007e-11
6.13405203837824e-7,-9.496526826465215e-11
1.2268002035940151e-6,-9.484523857364558e-11
1.5334977034721108e-6,-9.478528063116868e-11
1.8401952033502065e-6,-9.472536059206909e-11
2.4535902031063978e-6,-9.460563412817216e-11
2.760287702984493e-6,-9.454582765549779e-11
3.0669852028625886e-6,-9.448605899044668e-11
3.3736827027406843e-6,-9.442632810911813e-11
3.68038020261878e-6,-9.436663498762656e-11
3.987077702496876e-6,-9.43069796021015e-11
4.293775202374971e-6,-9.42473619286875e-11
4.4471239523140195e-6,-9.421756722657149e-11
4.600472702253067e-6,-4.709389097177215e-11
4.753821452192114e-6,2.3539501519157067e-11
4.9071702021311625e-6,3.294488386799632e-10
5.060518952070211e-6,9.880340670818477e-10
5.213867702009258e-6,2.7750276808121368e-9
5.367216451948306e-6,7.099944251646888e-9
5.520565201887354e-6,1.7462221508628676e-8
5.673913951826402e-6,4.139799109083052e-8
5.8272627017654495e-6,9.510072392991533e-8
5.980611451704497e-6,2.1221255127841225e-7
6.133960201643545e-6,4.6076736624062696e-7
6.287308951582593e-6,9.750490882627847e-7
6.440657701521641e-6,2.0136856109270305e-6
6.594006451460688e-6,4.06331375384605e-6
6.7473552013997364e-6,8.019737312441975e-6
6.900703951338785e-6,0.000015497777188792083
7.054052701277832e-6,0.00002935028517979581
7.2074014512168795e-6,0.00005452179110565673
7.360750201155928e-6,0.00009942536172130481
7.514098951094976e-6,0.00017812575317921288
7.667447701034024e-6,0.0003137415043317051
7.82079645097307e-6,0.0005436595785595371
7.974145200912119e-6,0.0009274046291008944
8.127493950851167e-6,0.0015583320135706261
8.280842700790214e-6,0.002580750592653413
8.434191450729262e-6,0.004214641597091345
8.58754020066831e-6,0.006790855599885065
8.740888950607359e-6,0.010800567545271898
8.894237700546407e-6,0.016963873603089548
9.047586450485453e-6,0.026323756583035353
9.200935200424502e-6,0.04037324642355265
9.35428395036355e-6,0.06122548231996632
9.507632700302596e-6,0.09183855150373772
9.660981450241645e-6,0.13630943761312886
