0,8.6e-06,0.001523
0,8.7e-06,0.0017092
0,8.8e-06,0.0019157
0,8.9e-06,0.0021443
0,9e-06,0.0023971
0,9.1e-06,0.0026765
0,9.2e-06,0.0029847
0,9.3e-06,0.0033246
0,9.4e-06,0.0036987
0,9.5e-06,0.0041104
0,9.6e-06,0.0045627
0,9.7e-06,0.0050592
0,9.8e-06,0.0056038
0,9.9e-06,0.0062004
0,1e-05,0.0068535
1.5473e-06,1.01e-05,0.0075677
1.2376e-05,1.02e-05,0.0083479
4.1761e-05,1.03e-05,0.0091997
9.8968e-05,1.04e-05,0.010129
0.00019326,1.05e-05,0.011141
0.00033388,1.06e-05,0.012243
0.00053008,1.07e-05,0.013441
0.00079109,1.08e-05,0.014744
0.0011261,1.09e-05,0.016159
0.0015445,1.1e-05,0.017694
0.0020553,1.11e-05,0.019358
0.0026677,1.12e-05,0.021161
0.0033911,1.13e-05,0.023112
0.0042345,1.14e-05,0.025223
0.0052072,1.15e-05,0.027504
0.0063183,1.16e-05,0.029968
0.007577,1.17e-05,0.032626
0.0089925,1.18e-05,0.035492
0.010574,1.19e-05,0.038581
0.01233,1.2e-05,0.041906
0.014271,1.21e-05,0.045483
0.016405,1.22e-05,0.049329
0.018741,1.23e-05,0.05346
0.021289,1.24e-05,0.057895
0.024058,1.25e-05,0.062652
0.027056,1.26e-05,0.06775
0.030293,1.27e-05,0.073211
0.033779,1.28e-05,0.079055
0.037521,1.29e-05,0.085305
0.041529,1.3e-05,0.091983
0.045812,1.31e-05,0.099115
0.05038,1.32e-05,0.10672
0.055241,1.33e-05,0.11484
0.060404,1.34e-05,0.12348
0.065878,1.35e-05,0.13268
0.071673,1.36e-05,0.14247
0.077797,1.37e-05,0.15287
0.08426,1.38e-05,0.16391
0.09107,1.39e-05,0.17563
0.098236,1.4e-05,0.18806
0.10577,1.41e-05,0.20122
0.11367,1.42e-05,0.21515
0.12196,1.43e-05,0.22989
0.13064,1.44e-05,0.24545
0.13973,1.45e-05,0.26188
0.14922,1.46e-05,0.27921
0.15913,1.47e-05,0.29746
0.16947,1.48e-05,0.31668
0.18025,1.49e-05,0.33688
0.19147,1.5e-05,0.35811
0.20315,1.51e-05,0.38039
0.21529,1.52e-05,0.40374
0.22791,1.53e-05,0.4282
0.241,1.54e-05,0.45379
0.25459,1.55e-05,0.48053
0.26867,1.56e-05,0.50844
0.28327,1.57e-05,0.53755
0.29838,1.58e-05,0.56785
0.31401,1.59e-05,0.59938
0.33018,1.6e-05,0.63214
0.3469,1.61e-05,0.66612
0.36416,1.62e-05,0.70135
0.38199,1.63e-05,0.7378
0.40039,1.64e-05,0.77549
0.41937,1.65e-05,0.8144
0.43893,1.66e-05,0.8545
0.45909,1.67e-05,0.8958
0.47986,1.68e-05,0.93826
0.50124,1.69e-05,0.98185
0.52324,1.7e-05,1.0265
0.54587,1.71e-05,1.0723
0.56915,1.72e-05,1.1191
0.59307,1.73e-05,1.1668
0.61765,1.74e-05,1.2155
0.6429,1.75e-05,1.265
0.66882,1.76e-05,1.3154
0.69543,1.77e-05,1.3665
0.72272,1.78e-05,1.4183
0.75072,1.79e-05,1.4707
0.77944,1.8e-05,1.5236
0.80886,1.81e-05,1.577
0.83902,1.82e-05,1.6308
0.86991,1.83e-05,1.6849
0.90155,1.84e-05,1.7392
0.93394,1.85e-05,1.7937
0.96709,1.86e-05,1.8483
1.001,1.87e-05,1.9028
1.0357,1.88e-05,1.9573
1.0712,1.89e-05,2.0116
1.1075,1.9e-05,2.0657
1.1446,1.91e-05,2.1195
1.1825,1.92e-05,2.1729
1.2212,1.93e-05,2.2258
1.2608,1.94e-05,2.2782
1.3012,1.95e-05,2.3301
1.3424,1.96e-05,2.3813
1.3845,1.97e-05,2.4318
1.4275,1.98e-05,2.4816
1.4713,1.99e-05,2.5307
1.5161,2e-05,2.5788
1.5617,2.01e-05,2.6262
1.6082,2.02e-05,2.6726
1.6556,2.03e-05,2.7181
1.704,2.04e-05,2.7626
1.7532,2.05e-05,2.8061
1.8034,2.06e-05,2.8487
1.8546,2.07e-05,2.8902
1.9067,2.08e-05,2.9307
1.9597,2.09e-05,2.9701
2.027,2.1024e-05,3.0177
2.0815,2.1124e-05,3.0548
2.1354,2.1224e-05,3.0909
2.1888,2.1324e-05,3.1259
2.2417,2.1424e-05,3.1599
2.294,2.1524e-05,3.1928
2.3457,2.1624e-05,3.2248
2.3968,2.1724e-05,3.2557
2.4473,2.1824e-05,3.2856
2.4972,2.1924e-05,3.3146
2.5465,2.2024e-05,3.3426
2.5951,2.2124e-05,3.3696
2.6431,2.2224e-05,3.3958
2.6905,2.2324e-05,3.421
2.7372,2.2424e-05,3.4453
2.7832,2.2524e-05,3.4688
2.8285,2.2624e-05,3.4914
2.8732,2.2724e-05,3.5132
2.9171,2.2824e-05,3.5342
2.9603,2.2924e-05,3.5544
3.0028,2.3024e-05,3.5739
3.0446,2.3124e-05,3.5926
3.0856,2.3224e-05,3.6106
3.1258,2.3324e-05,3.6279
3.1653,2.3424e-05,3.6446
3.204,2.3524e-05,3.6606
3.2419,2.3624e-05,3.676
3.279,2.3724e-05,3.6907
3.3154,2.3824e-05,3.7049
3.3508,2.3924e-05,3.7185
3.3855,2.4024e-05,3.7316
3.4193,2.4124e-05,3.7441
3.4523,2.4224e-05,3.7562
3.4844,2.4324e-05,3.7677
3.5157,2.4424e-05,3.7788
3.5461,2.4524e-05,3.7894
3.5755,2.4624e-05,3.7996
3.6041,2.4724e-05,3.8093
3.6318,2.4824e-05,3.8186
3.6586,2.4924e-05,3.8276
3.6844,2.5024e-05,3.8362
3.7093,2.5124e-05,3.8444
3.7332,2.5224e-05,3.8522
3.7562,2.5324e-05,3.8597
3.7782,2.5424e-05,3.8669
3.7993,2.5524e-05,3.8738
3.8193,2.5624e-05,3.8804
3.8384,2.5724e-05,3.8867
3.8564,2.5824e-05,3.8927
3.8735,2.5924e-05,3.8985
3.8895,2.6024e-05,3.904
3.9045,2.6124e-05,3.9093
3.9184,2.6224e-05,3.9143
3.9313,2.6324e-05,3.9191
3.9431,2.6424e-05,3.9237
3.9538,2.6524e-05,3.9281
3.9635,2.6624e-05,3.9322
3.972,2.6724e-05,3.9362
3.9795,2.6824e-05,3.94
3.9858,2.6924e-05,3.9437
3.991,2.7024e-05,3.9471
3.9951,2.7124e-05,3.9504
3.9981,2.7224e-05,3.9535
3.9999,2.7324e-05,3.9565
4.0003,2.75e-05,3.9614
3.9994,2.76e-05,3.964
3.9986,2.77e-05,3.9665
3.9978,2.78e-05,3.9689
3.997,2.79e-05,3.9711
3.9961,2.8e-05,3.9732
3.9953,2.81e-05,3.9752
3.9945,2.82e-05,3.9771
3.9937,2.83e-05,3.9789
3.9928,2.84e-05,3.9806
3.992,2.85e-05,3.9822
3.9912,2.86e-05,3.9837
3.9904,2.87e-05,3.9851
3.9895,2.88e-05,3.9865
3.9887,2.89e-05,3.9878
3.9879,2.9e-05,3.989
3.9871,2.91e-05,3.9901
3.9863,2.92e-05,3.9911
3.9854,2.93e-05,3.9921
3.9846,2.94e-05,3.993
3.9838,2.95e-05,3.9939
3.983,2.96e-05,3.9946
3.9821,2.97e-05,3.9954
3.9813,2.98e-05,3.9961
3.9805,2.99e-05,3.9967
3.9797,3e-05,3.9972
3.9789,3.01e-05,3.9978
3.978,3.02e-05,3.9982
3.9772,3.03e-05,3.9987
3.9764,3.04e-05,3.999
3.9756,3.05e-05,3.9994
3.9748,3.06e-05,3.9997
3.9739,3.07e-05,3.9999
3.9731,3.08e-05,4.0002
3.9723,3.09e-05,4.0004
3.9715,3.1e-05,4.0005
3.9707,3.11e-05,4.0006
3.9699,3.12e-05,4.0007
3.969,3.13e-05,4.0008
3.9682,3.14e-05,4.0008
3.9674,3.15e-05,4.0008
3.9666,3.16e-05,4.0007
3.9658,3.17e-05,4.0007
3.9649,3.18e-05,4.0006
3.9641,3.19e-05,4.0005
3.9633,3.2e-05,4.0003
3.9625,3.21e-05,4.0002
3.9617,3.22e-05,4
3.9609,3.23e-05,3.9998
3.96,3.24e-05,3.9996
3.9592,3.25e-05,3.9993
3.9584,3.26e-05,3.9991
3.9576,3.27e-05,3.9988
3.9568,3.28e-05,3.9985
3.956,3.29e-05,3.9982
3.9551,3.3e-05,3.9978
3.9543,3.31e-05,3.9975
3.9535,3.32e-05,3.9971
3.9527,3.33e-05,3.9967
3.9519,3.34e-05,3.9964
3.9511,3.35e-05,3.9959
3.9503,3.36e-05,3.9955
3.9494,3.37e-05,3.9951
3.9486,3.38e-05,3.9946
3.9478,3.39e-05,3.9942
3.947,3.4e-05,3.9937
3.9462,3.41e-05,3.9932
3.9454,3.42e-05,3.9927
3.9446,3.43e-05,3.9922
3.9437,3.44e-05,3.9917
3.9429,3.45e-05,3.9912
3.9421,3.46e-05,3.9907
3.9413,3.47e-05,3.9901
3.9405,3.48e-05,3.9896
3.9397,3.49e-05,3.989
3.9389,3.5e-05,3.9885
3.9381,3.51e-05,3.9879
3.9372,3.52e-05,3.9873
3.9364,3.53e-05,3.9867
3.9356,3.54e-05,3.9861
3.9348,3.55e-05,3.9855
3.934,3.56e-05,3.9849
3.9332,3.57e-05,3.9843
3.9324,3.58e-05,3.9837
3.9316,3.59e-05,3.983
3.9308,3.6e-05,3.9824
3.9299,3.61e-05,3.9818
3.9291,3.62e-05,3.9811
3.9283,3.63e-05,3.9805
3.9275,3.64e-05,3.9798
3.9267,3.65e-05,3.9792
3.9259,3.66e-05,3.9785
3.9251,3.67e-05,3.9778
3.9243,3.68e-05,3.9772
3.9235,3.69e-05,3.9765
3.9227,3.7e-05,3.9758
3.9219,3.71e-05,3.9751
3.921,3.72e-05,3.9744
3.9202,3.73e-05,3.9737
3.9194,3.74e-05,3.973
3.9186,3.75e-05,3.9723
3.9178,3.76e-05,3.9716
3.917,3.77e-05,3.9709
3.9162,3.78e-05,3.9702
3.9154,3.79e-05,3.9695
3.9146,3.8e-05,3.9688
3.9138,3.81e-05,3.9681
3.913,3.82e-05,3.9674
3.9122,3.83e-05,3.9666
3.9114,3.84e-05,3.9659
3.9105,3.85e-05,3.9652
3.9097,3.86e-05,3.9645
3.9089,3.87e-05,3.9637
3.9081,3.88e-05,3.963
3.9073,3.89e-05,3.9622
3.9065,3.9e-05,3.9615
3.9057,3.91e-05,3.9608
3.9049,3.92e-05,3.96
3.9041,3.93e-05,3.9593
3.9033,3.94e-05,3.9585
3.9025,3.95e-05,3.9578
3.9017,3.96e-05,3.957
3.9009,3.97e-05,3.9563
3.9001,3.98e-05,3.9555
3.8993,3.99e-05,3.9548
3.8985,4e-05,3.954
3.8977,4.01e-05,3.9533
3.8969,4.02e-05,3.9525
3.8961,4.03e-05,3.9517
3.8953,4.04e-05,3.951
3.8945,4.05e-05,3.9502
3.8937,4.06e-05,3.9494
3.8928,4.07e-05,3.9487
3.892,4.08e-05,3.9479
3.8912,4.09e-05,3.9471
3.8904,4.1e-05,3.9464
3.8896,4.11e-05,3.9456
3.8888,4.12e-05,3.9448
3.888,4.13e-05,3.9441
3.8872,4.14e-05,3.9433
3.8864,4.15e-05,3.9425
3.8856,4.16e-05,3.9417
3.8848,4.17e-05,3.941
3.884,4.18e-05,3.9402
3.8832,4.19e-05,3.9394
3.8824,4.2e-05,3.9386
3.8816,4.21e-05,3.9379
3.8808,4.22e-05,3.9371
3.88,4.23e-05,3.9363
3.8792,4.24e-05,3.9355
3.8784,4.25e-05,3.9347
3.8776,4.26e-05,3.9339
3.8768,4.27e-05,3.9332
3.876,4.28e-05,3.9324
3.8752,4.29e-05,3.9316
3.8744,4.3e-05,3.9308
3.8736,4.31e-05,3.93
3.8728,4.32e-05,3.9292
3.872,4.33e-05,3.9285
3.8712,4.34e-05,3.9277
3.8704,4.35e-05,3.9269
3.8696,4.36e-05,3.9261
3.8688,4.37e-05,3.9253
3.868,4.38e-05,3.9245
3.8672,4.39e-05,3.9237
3.8664,4.4e-05,3.9229
3.8657,4.41e-05,3.9222
3.8649,4.42e-05,3.9214
3.8641,4.43e-05,3.9206
3.8633,4.44e-05,3.9198
3.8625,4.45e-05,3.919
3.8617,4.46e-05,3.9182
3.8609,4.47e-05,3.9174
3.8601,4.48e-05,3.9166
3.8593,4.49e-05,3.9158
3.8585,4.5e-05,3.915
3.8577,4.51e-05,3.9143
3.8569,4.52e-05,3.9135
3.8561,4.53e-05,3.9127
3.8553,4.54e-05,3.9119
3.8545,4.55e-05,3.9111
3.8537,4.56e-05,3.9103
3.8529,4.57e-05,3.9095
3.8521,4.58e-05,3.9087
3.8513,4.59e-05,3.9079
3.8505,4.6e-05,3.9071
3.8497,4.61e-05,3.9063
3.849,4.62e-05,3.9055
3.8482,4.63e-05,3.9047
3.8474,4.64e-05,3.9039
3.8466,4.65e-05,3.9032
3.8458,4.66e-05,3.9024
3.845,4.67e-05,3.9016
3.8442,4.68e-05,3.9008
3.8434,4.69e-05,3.9
3.8426,4.7e-05,3.8992
3.8418,4.71e-05,3.8984
3.841,4.72e-05,3.8976
3.8402,4.73e-05,3.8968
3.8394,4.74e-05,3.896
3.8386,4.75e-05,3.8952
3.8379,4.76e-05,3.8944
3.8371,4.77e-05,3.8936
3.8363,4.78e-05,3.8928
3.8355,4.79e-05,3.892
3.8347,4.8e-05,3.8912
3.8339,4.81e-05,3.8904
3.8331,4.82e-05,3.8896
3.8323,4.83e-05,3.8889
3.8315,4.84e-05,3.8881
3.8307,4.85e-05,3.8873
3.83,4.86e-05,3.8865
3.8292,4.87e-05,3.8857
3.8284,4.88e-05,3.8849
3.8276,4.89e-05,3.8841
3.8268,4.9e-05,3.8833
3.826,4.91e-05,3.8825
3.8252,4.92e-05,3.8817
3.8244,4.93e-05,3.8809
3.8236,4.94e-05,3.8801
3.8229,4.95e-05,3.8793
3.8221,4.96e-05,3.8785
3.8213,4.97e-05,3.8777
3.8205,4.98e-05,3.8769
3.8197,4.99e-05,3.8761
3.8189,5e-05,3.8753
3.8181,5.01e-05,3.8746
3.8173,5.02e-05,3.8738
3.8166,5.03e-05,3.873
3.8158,5.04e-05,3.8722
3.815,5.05e-05,3.8714
3.8142,5.06e-05,3.8706
3.8134,5.07e-05,3.8698
3.8126,5.08e-05,3.869
3.8118,5.09e-05,3.8682
3.811,5.1e-05,3.8674
3.8103,5.11e-05,3.8666
3.8095,5.12e-05,3.8658
3.8087,5.13e-05,3.865
3.8079,5.14e-05,3.8642
3.8071,5.15e-05,3.8634
3.8063,5.16e-05,3.8626
3.8055,5.17e-05,3.8619
3.8048,5.18e-05,3.8611
3.804,5.19e-05,3.8603
3.8032,5.2e-05,3.8595
3.8024,5.21e-05,3.8587
3.8016,5.22e-05,3.8579
3.8008,5.23e-05,3.8571
3.8001,5.24e-05,3.8563
3.7993,5.25e-05,3.8555
3.7985,5.26e-05,3.8547
3.7977,5.27e-05,3.8539
3.7969,5.28e-05,3.8531
3.7961,5.29e-05,3.8523
3.7954,5.3e-05,3.8516
3.7946,5.31e-05,3.8508
3.7938,5.32e-05,3.85
3.793,5.33e-05,3.8492
3.7922,5.34e-05,3.8484
3.7915,5.35e-05,3.8476
3.7907,5.36e-05,3.8468
3.7899,5.37e-05,3.846
3.7891,5.38e-05,3.8452
3.7883,5.39e-05,3.8444
3.7875,5.4e-05,3.8436
3.7868,5.41e-05,3.8429
3.786,5.42e-05,3.8421
3.7852,5.43e-05,3.8413
3.7844,5.44e-05,3.8405
3.7836,5.45e-05,3.8397
3.7829,5.46e-05,3.8389
3.7821,5.47e-05,3.8381
3.7813,5.48e-05,3.8373
3.7805,5.49e-05,3.8365
3.7797,5.5e-05,3.8357
3.779,5.51e-05,3.835
3.7782,5.52e-05,3.8342
3.7774,5.53e-05,3.8334
3.7766,5.54e-05,3.8326
3.7758,5.55e-05,3.8318
3.7751,5.56e-05,3.831
3.7743,5.57e-05,3.8302
3.7735,5.58e-05,3.8294
3.7727,5.59e-05,3.8286
3.772,5.6e-05,3.8279
3.7712,5.61e-05,3.8271
3.7704,5.62e-05,3.8263
3.7696,5.63e-05,3.8255
3.7688,5.64e-05,3.8247
3.7681,5.65e-05,3.8239
3.7673,5.66e-05,3.8231
3.7665,5.67e-05,3.8223
3.7657,5.68e-05,3.8216
3.765,5.69e-05,3.8208
3.7642,5.7e-05,3.82
3.7634,5.71e-05,3.8192
3.7626,5.72e-05,3.8184
3.7619,5.73e-05,3.8176
3.7611,5.74e-05,3.8168
3.7603,5.75e-05,3.8161
3.7595,5.76e-05,3.8153
3.7588,5.77e-05,3.8145
3.758,5.78e-05,3.8137
3.7572,5.79e-05,3.8129
3.7564,5.8e-05,3.8121
3.7557,5.81e-05,3.8113
3.7549,5.82e-05,3.8106
3.7541,5.83e-05,3.8098
3.7533,5.84e-05,3.809
3.7526,5.85e-05,3.8082
3.7518,5.86e-05,3.8074
3.751,5.87e-05,3.8066
3.7502,5.88e-05,3.8059
3.7495,5.89e-05,3.8051
3.7487,5.9e-05,3.8043
3.7479,5.91e-05,3.8035
3.7472,5.92e-05,3.8027
3.7464,5.93e-05,3.8019
3.7456,5.94e-05,3.8012
3.7448,5.95e-05,3.8004
3.7441,5.96e-05,3.7996
3.7433,5.97e-05,3.7988
3.7425,5.98e-05,3.798
3.7417,5.99e-05,3.7972
3.741,6e-05,3.7965
3.7402,6.01e-05,3.7957
3.7394,6.02e-05,3.7949
3.7387,6.03e-05,3.7941
3.7379,6.04e-05,3.7933
3.7371,6.05e-05,3.7926
3.7364,6.06e-05,3.7918
3.7356,6.07e-05,3.791
3.7348,6.08e-05,3.7902
3.734,6.09e-05,3.7894
3.7333,6.1e-05,3.7886
3.7325,6.11e-05,3.7879
3.7317,6.12e-05,3.7871
3.731,6.13e-05,3.7863
3.7302,6.14e-05,3.7855
3.7294,6.15e-05,3.7847
3.7287,6.16e-05,3.784
3.7279,6.17e-05,3.7832
3.7271,6.18e-05,3.7824
3.7264,6.19e-05,3.7816
3.7256,6.2e-05,3.7808
3.7248,6.21e-05,3.7801
3.724,6.22e-05,3.7793
3.7233,6.23e-05,3.7785
3.7225,6.24e-05,3.7777
3.7217,6.25e-05,3.777
3.721,6.26e-05,3.7762
3.7202,6.27e-05,3.7754
3.7194,6.28e-05,3.7746
3.7187,6.29e-05,3.7738
3.7179,6.3e-05,3.7731
3.7171,6.31e-05,3.7723
3.7164,6.32e-05,3.7715
3.7156,6.33e-05,3.7707
3.7148,6.34e-05,3.77
3.7141,6.35e-05,3.7692
3.7133,6.36e-05,3.7684
3.7125,6.37e-05,3.7676
3.7118,6.38e-05,3.7668
3.711,6.39e-05,3.7661
3.7103,6.4e-05,3.7653
3.7095,6.41e-05,3.7645
3.7087,6.42e-05,3.7637
3.708,6.43e-05,3.763
3.7072,6.44e-05,3.7622
3.7064,6.45e-05,3.7614
3.7057,6.46e-05,3.7606
3.7049,6.47e-05,3.7599
3.7041,6.48e-05,3.7591
3.7034,6.49e-05,3.7583
3.7026,6.5e-05,3.7575
3.7018,6.51e-05,3.7568
3.7011,6.52e-05,3.756
3.7003,6.53e-05,3.7552
3.6996,6.54e-05,3.7544
3.6988,6.55e-05,3.7537
3.698,6.56e-05,3.7529
3.6973,6.57e-05,3.7521
3.6965,6.58e-05,3.7514
3.6957,6.59e-05,3.7506
3.695,6.6e-05,3.7498
3.6942,6.61e-05,3.749
3.6935,6.62e-05,3.7483
3.6927,6.63e-05,3.7475
3.6919,6.64e-05,3.7467
3.6912,6.65e-05,3.7459
3.6904,6.66e-05,3.7452
3.6897,6.67e-05,3.7444
3.6889,6.68e-05,3.7436
3.6881,6.69e-05,3.7429
3.6874,6.7e-05,3.7421
3.6866,6.71e-05,3.7413
3.6859,6.72e-05,3.7405
3.6851,6.73e-05,3.7398
3.6843,6.74e-05,3.739
3.6836,6.75e-05,3.7382
3.6828,6.76e-05,3.7375
3.6821,6.77e-05,3.7367
3.6813,6.78e-05,3.7359
3.6805,6.79e-05,3.7351
3.6798,6.8e-05,3.7344
3.679,6.81e-05,3.7336
3.6783,6.82e-05,3.7328
3.6775,6.83e-05,3.7321
3.6767,6.84e-05,3.7313
3.676,6.85e-05,3.7305
3.6752,6.86e-05,3.7298
3.6745,6.87e-05,3.729
3.6737,6.88e-05,3.7282
3.673,6.89e-05,3.7275
3.6722,6.9e-05,3.7267
3.6714,6.91e-05,3.7259
3.6707,6.92e-05,3.7252
3.6699,6.93e-05,3.7244
3.6692,6.94e-05,3.7236
3.6684,6.95e-05,3.7228
3.6677,6.96e-05,3.7221
3.6669,6.97e-05,3.7213
3.6661,6.98e-05,3.7205
3.6654,6.99e-05,3.7198
3.6646,7e-05,3.719
3.6639,7.01e-05,3.7182
3.6631,7.02e-05,3.7175
3.6624,7.03e-05,3.7167
3.6616,7.04e-05,3.7159
3.6609,7.05e-05,3.7152
3.6601,7.06e-05,3.7144
3.6593,7.07e-05,3.7136
3.6586,7.08e-05,3.7129
3.6578,7.09e-05,3.7121
3.6571,7.1e-05,3.7114
3.6563,7.11e-05,3.7106
3.6556,7.12e-05,3.7098
3.6548,7.13e-05,3.7091
3.6541,7.14e-05,3.7083
3.6533,7.15e-05,3.7075
3.6526,7.16e-05,3.7068
3.6518,7.17e-05,3.706
3.6511,7.18e-05,3.7052
3.6503,7.19e-05,3.7045
3.6496,7.2e-05,3.7037
3.6488,7.21e-05,3.7029
3.648,7.22e-05,3.7022
3.6473,7.23e-05,3.7014
3.6465,7.24e-05,3.7007
3.6458,7.25e-05,3.6999
3.645,7.26e-05,3.6991
3.6443,7.27e-05,3.6984
3.6435,7.28e-05,3.6976
3.6428,7.29e-05,3.6968
3.642,7.3e-05,3.6961
3.6413,7.31e-05,3.6953
3.6405,7.32e-05,3.6946
3.6398,7.33e-05,3.6938
3.639,7.34e-05,3.693
3.6383,7.35e-05,3.6923
3.6375,7.36e-05,3.6915
3.6368,7.37e-05,3.6908
3.636,7.38e-05,3.69
3.6353,7.39e-05,3.6892
3.6345,7.4e-05,3.6885
3.6338,7.41e-05,3.6877
3.633,7.42e-05,3.6869
3.6323,7.43e-05,3.6862
3.6315,7.44e-05,3.6854
3.6308,7.45e-05,3.6847
3.63,7.46e-05,3.6839
3.6293,7.47e-05,3.6832
3.6285,7.48e-05,3.6824
3.6278,7.49e-05,3.6816
3.627,7.5e-05,3.6809
3.6263,7.51e-05,3.6801
3.6256,7.52e-05,3.6794
3.6248,7.53e-05,3.6786
3.6241,7.54e-05,3.6778
3.6233,7.55e-05,3.6771
3.6226,7.56e-05,3.6763
3.6218,7.57e-05,3.6756
3.6211,7.58e-05,3.6748
3.6203,7.59e-05,3.674
3.6196,7.6e-05,3.6733
3.6188,7.61e-05,3.6725
3.6181,7.62e-05,3.6718
3.6173,7.63e-05,3.671
3.6166,7.64e-05,3.6703
3.6158,7.65e-05,3.6695
3.6151,7.66e-05,3.6688
3.6144,7.67e-05,3.668
3.6136,7.68e-05,3.6672
3.6129,7.69e-05,3.6665
3.6121,7.7e-05,3.6657
3.6114,7.71e-05,3.665
3.6106,7.72e-05,3.6642
3.6099,7.73e-05,3.6635
3.6091,7.74e-05,3.6627
3.6084,7.75e-05,3.6619
3.6077,7.76e-05,3.6612
3.6069,7.77e-05,3.6604
3.6062,7.78e-05,3.6597
3.6054,7.79e-05,3.6589
3.6047,7.8e-05,3.6582
3.6039,7.81e-05,3.6574
3.6032,7.82e-05,3.6567
3.6025,7.83e-05,3.6559
3.6017,7.84e-05,3.6552
3.601,7.85e-05,3.6544
3.6002,7.86e-05,3.6537
3.5995,7.87e-05,3.6529
3.5987,7.88e-05,3.6521
3.598,7.89e-05,3.6514
3.5973,7.9e-05,3.6506
3.5965,7.91e-05,3.6499
3.5958,7.92e-05,3.6491
3.595,7.93e-05,3.6484
3.5943,7.94e-05,3.6476
3.5936,7.95e-05,3.6469
3.5928,7.96e-05,3.6461
3.5921,7.97e-05,3.6454
3.5913,7.98e-05,3.6446
3.5906,7.99e-05,3.6439
3.5898,8e-05,3.6431
3.5891,8.01e-05,3.6424
3.5884,8.02e-05,3.6416
3.5876,8.03e-05,3.6409
3.5869,8.04e-05,3.6401
3.5861,8.05e-05,3.6394
3.5854,8.06e-05,3.6386
3.5847,8.07e-05,3.6379
3.5839,8.08e-05,3.6371
3.5832,8.09e-05,3.6364
3.5825,8.1e-05,3.6356
3.5817,8.11e-05,3.6349
3.581,8.12e-05,3.6341
3.5802,8.13e-05,3.6334
3.5795,8.14e-05,3.6326
3.5788,8.15e-05,3.6319
3.578,8.16e-05,3.6311
3.5773,8.17e-05,3.6304
3.5765,8.18e-05,3.6296
3.5758,8.19e-05,3.6289
3.5751,8.2e-05,3.6281
3.5743,8.21e-05,3.6274
3.5736,8.22e-05,3.6266
3.5729,8.23e-05,3.6259
3.5721,8.24e-05,3.6251
3.5714,8.25e-05,3.6244
3.5707,8.26e-05,3.6236
3.5699,8.27e-05,3.6229
3.5692,8.28e-05,3.6222
3.5684,8.29e-05,3.6214
3.5677,8.3e-05,3.6207
3.567,8.31e-05,3.6199
3.5662,8.32e-05,3.6192
3.5655,8.33e-05,3.6184
